04:11:09,534  0, step: 20, E: 0.4, Total_steps: 20
06:19:36,671  804, step: 500, E: 0.102, Total_steps: 128094
06:19:57,979  805, step: 500, E: 0.062, Total_steps: 128594
06:20:20,790  806, step: 500, E: 0.088, Total_steps: 129094
06:20:45,173  807, step: 500, E: 0.082, Total_steps: 129594
06:21:08,680  808, step: 500, E: 0.068, Total_steps: 130094
06:21:31,35  809, step: 500, E: 0.112, Total_steps: 130594
06:22:51,100  810, step: 500, E: 0.118, Total_steps: 131094
06:23:17,352  811, step: 500, E: 0.082, Total_steps: 131594
06:23:39,536  812, step: 500, E: 0.096, Total_steps: 132094
06:24:03,56  813, step: 500, E: 0.076, Total_steps: 132594
06:24:25,658  814, step: 500, E: 0.096, Total_steps: 133094
06:24:48,662  815, step: 500, E: 0.1, Total_steps: 133594
06:25:13,661  816, step: 500, E: 0.088, Total_steps: 134094
06:25:35,501  817, step: 500, E: 0.092, Total_steps: 134594
06:25:56,876  818, step: 500, E: 0.08, Total_steps: 135094
06:26:19,732  819, step: 500, E: 0.08, Total_steps: 135594
06:27:43,747  820, step: 500, E: 0.086, Total_steps: 136094
06:28:06,449  821, step: 500, E: 0.076, Total_steps: 136594
06:28:28,993  822, step: 500, E: 0.07, Total_steps: 137094
06:28:50,403  823, step: 500, E: 0.088, Total_steps: 137594
06:29:12,553  824, step: 500, E: 0.114, Total_steps: 138094
06:29:35,708  825, step: 500, E: 0.116, Total_steps: 138594
06:29:59,462  826, step: 500, E: 0.112, Total_steps: 139094
06:30:21,826  827, step: 500, E: 0.056, Total_steps: 139594
06:30:44,738  828, step: 500, E: 0.066, Total_steps: 140094
06:31:06,588  829, step: 500, E: 0.094, Total_steps: 140594
06:32:27,168  830, step: 500, E: 0.096, Total_steps: 141094
06:32:50,701  831, step: 500, E: 0.05, Total_steps: 141594
06:33:13,372  832, step: 500, E: 0.046, Total_steps: 142094
06:33:35,355  833, step: 500, E: 0.062, Total_steps: 142594
06:33:57,488  834, step: 500, E: 0.088, Total_steps: 143094
06:34:22,726  835, step: 500, E: 0.042, Total_steps: 143594
06:34:45,547  836, step: 500, E: 0.06, Total_steps: 144094
06:35:08,721  837, step: 500, E: 0.042, Total_steps: 144594
06:35:30,231  838, step: 500, E: 0.046, Total_steps: 145094
06:35:52,821  839, step: 500, E: 0.062, Total_steps: 145594
06:37:14,106  840, step: 500, E: 0.082, Total_steps: 146094
06:37:36,248  841, step: 500, E: 0.03, Total_steps: 146594
06:37:58,644  842, step: 500, E: 0.036, Total_steps: 147094
06:38:21,996  843, step: 500, E: 0.052, Total_steps: 147594
06:38:48,834  844, step: 500, E: 0.044, Total_steps: 148094
06:39:13,974  845, step: 500, E: 0.054, Total_steps: 148594
06:39:39,499  846, step: 500, E: 0.018, Total_steps: 149094
06:40:04,984  847, step: 500, E: 0.046, Total_steps: 149594
06:40:30,753  848, step: 500, E: 0.042, Total_steps: 150094
