23:19:38,261  0, step: 13, E: 0.15384615384615385, Total_steps: 13
23:26:45,416  409, step: 117, E: 0.05982905982905983, Total_steps: 10072
23:27:08,32  410, step: 168, E: 0.05952380952380952, Total_steps: 10240
23:27:12,528  411, step: 131, E: 0.13740458015267176, Total_steps: 10371
23:27:16,554  412, step: 133, E: 0.09774436090225563, Total_steps: 10504
23:27:20,507  413, step: 131, E: 0.10687022900763359, Total_steps: 10635
23:27:25,163  414, step: 136, E: 0.11764705882352941, Total_steps: 10771
23:27:30,70  415, step: 163, E: 0.08588957055214724, Total_steps: 10934
23:27:33,35  416, step: 90, E: 0.1, Total_steps: 11024
23:27:37,795  417, step: 132, E: 0.09848484848484848, Total_steps: 11156
23:27:44,486  418, step: 217, E: 0.09216589861751152, Total_steps: 11373
23:27:51,579  419, step: 230, E: 0.15217391304347827, Total_steps: 11603
23:28:38,640  420, step: 229, E: 0.14410480349344978, Total_steps: 11832
23:28:53,581  421, step: 473, E: 0.12050739957716702, Total_steps: 12305
23:29:01,303  422, step: 242, E: 0.11983471074380166, Total_steps: 12547
23:29:14,65  423, step: 344, E: 0.125, Total_steps: 12891
23:29:21,554  424, step: 243, E: 0.07407407407407407, Total_steps: 13134
23:29:26,507  425, step: 150, E: 0.13333333333333333, Total_steps: 13284
23:29:34,594  426, step: 257, E: 0.08171206225680934, Total_steps: 13541
23:29:43,146  427, step: 279, E: 0.0931899641577061, Total_steps: 13820
23:29:54,218  428, step: 379, E: 0.10026385224274406, Total_steps: 14199
23:30:10,47  429, step: 500, E: 0.102, Total_steps: 14699
23:31:06,180  430, step: 459, E: 0.11546840958605664, Total_steps: 15158
23:31:20,695  431, step: 468, E: 0.1047008547008547, Total_steps: 15626
23:31:35,705  432, step: 500, E: 0.108, Total_steps: 16126
23:31:51,985  433, step: 500, E: 0.096, Total_steps: 16626
23:31:59,469  434, step: 250, E: 0.052, Total_steps: 16876
23:32:14,301  435, step: 440, E: 0.09318181818181819, Total_steps: 17316
23:32:22,575  436, step: 255, E: 0.058823529411764705, Total_steps: 17571
23:32:32,946  437, step: 338, E: 0.07396449704142012, Total_steps: 17909
23:32:40,717  438, step: 257, E: 0.05058365758754864, Total_steps: 18166
23:32:50,352  439, step: 271, E: 0.12177121771217712, Total_steps: 18437
23:33:34,596  440, step: 246, E: 0.1016260162601626, Total_steps: 18683
23:33:49,822  441, step: 500, E: 0.074, Total_steps: 19183
23:33:57,891  442, step: 262, E: 0.04580152671755725, Total_steps: 19445
23:34:07,222  443, step: 313, E: 0.14376996805111822, Total_steps: 19758
23:34:21,178  444, step: 426, E: 0.06807511737089202, Total_steps: 20184
23:34:31,91  445, step: 335, E: 0.07164179104477612, Total_steps: 20519
23:34:41,434  446, step: 318, E: 0.0440251572327044, Total_steps: 20837
23:34:50,789  447, step: 294, E: 0.07142857142857142, Total_steps: 21131
23:35:02,935  448, step: 356, E: 0.1151685393258427, Total_steps: 21487
23:35:14,842  449, step: 363, E: 0.07988980716253444, Total_steps: 21850
23:35:58,185  450, step: 292, E: 0.1404109589041096, Total_steps: 22142
23:36:12,205  451, step: 433, E: 0.11085450346420324, Total_steps: 22575
23:36:25,64  452, step: 381, E: 0.09448818897637795, Total_steps: 22956
23:36:35,193  453, step: 312, E: 0.08653846153846154, Total_steps: 23268
23:36:45,743  454, step: 313, E: 0.09904153354632587, Total_steps: 23581
23:36:54,944  455, step: 288, E: 0.12152777777777778, Total_steps: 23869
23:37:04,311  456, step: 255, E: 0.11764705882352941, Total_steps: 24124
23:37:13,26  457, step: 235, E: 0.10212765957446808, Total_steps: 24359
23:37:22,224  458, step: 279, E: 0.11827956989247312, Total_steps: 24638
23:37:31,188  459, step: 273, E: 0.10622710622710622, Total_steps: 24911
23:38:13,37  460, step: 333, E: 0.10510510510510511, Total_steps: 25244
23:38:21,668  461, step: 266, E: 0.11654135338345864, Total_steps: 25510
23:38:33,54  462, step: 357, E: 0.12044817927170869, Total_steps: 25867
23:38:43,359  463, step: 235, E: 0.16595744680851063, Total_steps: 26102
23:38:53,208  464, step: 305, E: 0.05245901639344262, Total_steps: 26407
23:39:01,19  465, step: 237, E: 0.10970464135021098, Total_steps: 26644
23:39:07,542  466, step: 205, E: 0.1073170731707317, Total_steps: 26849
23:39:15,151  467, step: 215, E: 0.10697674418604651, Total_steps: 27064
23:39:23,655  468, step: 239, E: 0.08368200836820083, Total_steps: 27303
23:39:32,339  469, step: 272, E: 0.09191176470588236, Total_steps: 27575
23:40:13,990  470, step: 208, E: 0.10576923076923077, Total_steps: 27783
23:40:21,903  471, step: 260, E: 0.1346153846153846, Total_steps: 28043
23:40:29,195  472, step: 231, E: 0.1038961038961039, Total_steps: 28274
23:40:39,131  473, step: 293, E: 0.11262798634812286, Total_steps: 28567
23:40:47,54  474, step: 210, E: 0.11428571428571428, Total_steps: 28777
23:41:01,905  475, step: 265, E: 0.0830188679245283, Total_steps: 29042
23:41:14,306  476, step: 356, E: 0.08146067415730338, Total_steps: 29398
23:41:23,657  477, step: 255, E: 0.08235294117647059, Total_steps: 29653
23:41:43,911  478, step: 375, E: 0.07733333333333334, Total_steps: 30028
23:41:53,627  479, step: 217, E: 0.0967741935483871, Total_steps: 30245
23:42:34,788  480, step: 272, E: 0.10661764705882353, Total_steps: 30517
23:42:43,950  481, step: 264, E: 0.08333333333333333, Total_steps: 30781
23:42:53,719  482, step: 235, E: 0.10212765957446808, Total_steps: 31016
23:43:02,389  483, step: 234, E: 0.08974358974358974, Total_steps: 31250
23:43:19,636  484, step: 285, E: 0.08070175438596491, Total_steps: 31535
23:43:31,24  485, step: 236, E: 0.08898305084745763, Total_steps: 31771
23:43:39,617  486, step: 221, E: 0.09502262443438914, Total_steps: 31992
23:44:01,358  487, step: 500, E: 0.1, Total_steps: 32492
23:44:09,162  488, step: 202, E: 0.09405940594059406, Total_steps: 32694
23:44:38,189  489, step: 500, E: 0.076, Total_steps: 33194
23:45:29,140  490, step: 256, E: 0.11328125, Total_steps: 33450
23:45:41,199  491, step: 222, E: 0.11261261261261261, Total_steps: 33672
23:45:51,988  492, step: 224, E: 0.07142857142857142, Total_steps: 33896
23:46:03,923  493, step: 208, E: 0.10576923076923077, Total_steps: 34104
23:46:18,368  494, step: 216, E: 0.10648148148148148, Total_steps: 34320
23:46:36,226  495, step: 266, E: 0.07894736842105263, Total_steps: 34586
23:46:45,142  496, step: 196, E: 0.11734693877551021, Total_steps: 34782
23:46:59,410  497, step: 321, E: 0.08411214953271028, Total_steps: 35103
23:47:09,159  498, step: 221, E: 0.08144796380090498, Total_steps: 35324
23:47:29,685  499, step: 304, E: 0.125, Total_steps: 35628
23:48:20,928  500, step: 187, E: 0.10695187165775401, Total_steps: 35815
23:48:30,318  501, step: 215, E: 0.07441860465116279, Total_steps: 36030
23:48:39,831  502, step: 210, E: 0.08571428571428572, Total_steps: 36240
23:48:50,505  503, step: 241, E: 0.08298755186721991, Total_steps: 36481
23:48:59,720  504, step: 206, E: 0.04854368932038835, Total_steps: 36687
23:49:09,581  505, step: 213, E: 0.0892018779342723, Total_steps: 36900
23:49:23,908  506, step: 324, E: 0.08024691358024691, Total_steps: 37224
23:49:33,810  507, step: 226, E: 0.07964601769911504, Total_steps: 37450
23:49:47,71  508, step: 301, E: 0.053156146179401995, Total_steps: 37751
23:49:58,626  509, step: 267, E: 0.06367041198501873, Total_steps: 38018
23:50:56,790  510, step: 254, E: 0.08267716535433071, Total_steps: 38272
23:51:09,51  511, step: 276, E: 0.07608695652173914, Total_steps: 38548
23:51:21,427  512, step: 267, E: 0.06741573033707865, Total_steps: 38815
23:51:42,960  513, step: 499, E: 0.06613226452905811, Total_steps: 39314
23:51:50,751  514, step: 182, E: 0.0989010989010989, Total_steps: 39496
23:52:02,158  515, step: 255, E: 0.07450980392156863, Total_steps: 39751
23:52:11,257  516, step: 207, E: 0.057971014492753624, Total_steps: 39958
23:52:27,233  517, step: 355, E: 0.09859154929577464, Total_steps: 40313
23:52:39,501  518, step: 254, E: 0.09055118110236221, Total_steps: 40567
23:52:55,624  519, step: 354, E: 0.06779661016949153, Total_steps: 40921
23:53:33,823  520, step: 222, E: 0.0990990990990991, Total_steps: 41143
23:53:45,401  521, step: 283, E: 0.10247349823321555, Total_steps: 41426
23:53:54,995  522, step: 211, E: 0.06635071090047394, Total_steps: 41637
23:54:08,163  523, step: 298, E: 0.050335570469798654, Total_steps: 41935
23:54:17,683  524, step: 213, E: 0.09389671361502347, Total_steps: 42148
23:54:29,340  525, step: 265, E: 0.07924528301886792, Total_steps: 42413
23:54:49,22  526, step: 398, E: 0.10301507537688442, Total_steps: 42811
23:55:02,318  527, step: 278, E: 0.10431654676258993, Total_steps: 43089
23:55:17,557  528, step: 290, E: 0.07241379310344828, Total_steps: 43379
23:55:29,86  529, step: 234, E: 0.06837606837606838, Total_steps: 43613
23:56:16,748  530, step: 318, E: 0.06289308176100629, Total_steps: 43931
23:56:32,269  531, step: 352, E: 0.045454545454545456, Total_steps: 44283
23:56:46,225  532, step: 277, E: 0.09025270758122744, Total_steps: 44560
23:57:03,890  533, step: 360, E: 0.09722222222222222, Total_steps: 44920
23:57:19,261  534, step: 323, E: 0.10526315789473684, Total_steps: 45243
23:57:32,665  535, step: 304, E: 0.07236842105263158, Total_steps: 45547
23:57:45,646  536, step: 268, E: 0.09328358208955224, Total_steps: 45815
23:57:59,57  537, step: 299, E: 0.13377926421404682, Total_steps: 46114
23:58:09,235  538, step: 238, E: 0.14705882352941177, Total_steps: 46352
23:58:22,718  539, step: 307, E: 0.09446254071661238, Total_steps: 46659
23:59:18,159  540, step: 347, E: 0.11815561959654179, Total_steps: 47006
23:59:34,108  541, step: 356, E: 0.09550561797752809, Total_steps: 47362
23:59:47,340  542, step: 317, E: 0.1167192429022082, Total_steps: 47679
23:59:58,877  543, step: 270, E: 0.11851851851851852, Total_steps: 47949
00:00:11,518  544, step: 275, E: 0.12727272727272726, Total_steps: 48224
00:00:26,481  545, step: 290, E: 0.08620689655172414, Total_steps: 48514
00:00:40,804  546, step: 291, E: 0.12371134020618557, Total_steps: 48805
00:00:55,434  547, step: 294, E: 0.12244897959183673, Total_steps: 49099
00:01:13,741  548, step: 346, E: 0.11849710982658959, Total_steps: 49445
00:01:29,633  549, step: 311, E: 0.10932475884244373, Total_steps: 49756
00:02:29,860  550, step: 273, E: 0.10622710622710622, Total_steps: 50029
00:02:42,46  551, step: 276, E: 0.09782608695652174, Total_steps: 50305
00:02:53,898  552, step: 272, E: 0.11764705882352941, Total_steps: 50577
00:03:07,953  553, step: 307, E: 0.12052117263843648, Total_steps: 50884
00:03:24,376  554, step: 339, E: 0.12389380530973451, Total_steps: 51223
00:03:42,317  555, step: 382, E: 0.11780104712041885, Total_steps: 51605
00:03:57,832  556, step: 331, E: 0.14803625377643503, Total_steps: 51936
00:04:15,654  557, step: 387, E: 0.1111111111111111, Total_steps: 52323
00:04:33,934  558, step: 392, E: 0.09948979591836735, Total_steps: 52715
00:04:52,949  559, step: 443, E: 0.1309255079006772, Total_steps: 53158
00:06:08,814  560, step: 500, E: 0.104, Total_steps: 53658
00:06:29,896  561, step: 434, E: 0.11290322580645161, Total_steps: 54092
00:06:49,761  562, step: 382, E: 0.14921465968586387, Total_steps: 54474
00:07:10,313  563, step: 406, E: 0.1354679802955665, Total_steps: 54880
00:07:35,554  564, step: 500, E: 0.124, Total_steps: 55380
00:08:01,224  565, step: 500, E: 0.122, Total_steps: 55880
00:08:27,61  566, step: 500, E: 0.122, Total_steps: 56380
00:08:51,981  567, step: 500, E: 0.136, Total_steps: 56880
00:09:14,673  568, step: 500, E: 0.12, Total_steps: 57380
00:09:37,57  569, step: 500, E: 0.128, Total_steps: 57880
00:10:57,492  570, step: 500, E: 0.108, Total_steps: 58380
00:11:19,879  571, step: 483, E: 0.15320910973084886, Total_steps: 58863
00:11:41,567  572, step: 500, E: 0.116, Total_steps: 59363
00:12:02,938  573, step: 500, E: 0.12, Total_steps: 59863
00:12:27,488  574, step: 500, E: 0.1, Total_steps: 60363
00:12:50,277  575, step: 500, E: 0.13, Total_steps: 60863
00:13:12,701  576, step: 500, E: 0.108, Total_steps: 61363
00:13:34,750  577, step: 500, E: 0.118, Total_steps: 61863
00:13:56,544  578, step: 500, E: 0.106, Total_steps: 62363
00:14:18,702  579, step: 500, E: 0.086, Total_steps: 62863
00:15:59,123  580, step: 500, E: 0.116, Total_steps: 63363
00:16:22,12  581, step: 500, E: 0.114, Total_steps: 63863
00:16:46,532  582, step: 500, E: 0.114, Total_steps: 64363
00:17:11,132  583, step: 500, E: 0.104, Total_steps: 64863
00:17:34,315  584, step: 500, E: 0.106, Total_steps: 65363
00:17:58,258  585, step: 500, E: 0.102, Total_steps: 65863
00:18:21,51  586, step: 500, E: 0.112, Total_steps: 66363
00:18:44,236  587, step: 500, E: 0.11, Total_steps: 66863
00:19:10,807  588, step: 500, E: 0.1, Total_steps: 67363
00:19:33,353  589, step: 500, E: 0.13, Total_steps: 67863
00:20:52,238  590, step: 500, E: 0.106, Total_steps: 68363
00:21:16,423  591, step: 500, E: 0.112, Total_steps: 68863
00:21:39,73  592, step: 500, E: 0.126, Total_steps: 69363
00:22:03,86  593, step: 500, E: 0.092, Total_steps: 69863
00:22:26,546  594, step: 500, E: 0.106, Total_steps: 70363
00:22:49,119  595, step: 500, E: 0.092, Total_steps: 70863
00:23:11,352  596, step: 500, E: 0.1, Total_steps: 71363
00:23:35,652  597, step: 500, E: 0.124, Total_steps: 71863
00:23:58,713  598, step: 500, E: 0.12, Total_steps: 72363
00:24:21,758  599, step: 500, E: 0.122, Total_steps: 72863
00:25:41,8  600, step: 500, E: 0.096, Total_steps: 73363
00:26:05,345  601, step: 500, E: 0.092, Total_steps: 73863
00:26:27,508  602, step: 500, E: 0.092, Total_steps: 74363
00:26:49,694  603, step: 500, E: 0.1, Total_steps: 74863
00:27:12,881  604, step: 500, E: 0.118, Total_steps: 75363
00:27:37,28  605, step: 500, E: 0.112, Total_steps: 75863
00:28:01,349  606, step: 500, E: 0.104, Total_steps: 76363
00:28:24,313  607, step: 500, E: 0.094, Total_steps: 76863
00:28:47,737  608, step: 500, E: 0.1, Total_steps: 77363
00:29:09,941  609, step: 500, E: 0.092, Total_steps: 77863
00:30:35,414  610, step: 500, E: 0.124, Total_steps: 78363
00:30:59,243  611, step: 500, E: 0.106, Total_steps: 78863
00:31:22,14  612, step: 500, E: 0.126, Total_steps: 79363
00:31:46,7  613, step: 500, E: 0.102, Total_steps: 79863
00:32:09,979  614, step: 500, E: 0.104, Total_steps: 80363
00:32:35,486  615, step: 500, E: 0.096, Total_steps: 80863
00:32:58,628  616, step: 500, E: 0.102, Total_steps: 81363
00:33:21,709  617, step: 500, E: 0.124, Total_steps: 81863
00:33:44,399  618, step: 500, E: 0.106, Total_steps: 82363
00:34:07,494  619, step: 500, E: 0.094, Total_steps: 82863
00:35:28,581  620, step: 500, E: 0.108, Total_steps: 83363
00:35:50,651  621, step: 500, E: 0.068, Total_steps: 83863
00:36:13,641  622, step: 500, E: 0.1, Total_steps: 84363
00:36:39,177  623, step: 500, E: 0.08, Total_steps: 84863
00:37:05,16  624, step: 500, E: 0.088, Total_steps: 85363
00:37:28,94  625, step: 500, E: 0.096, Total_steps: 85863
00:37:51,460  626, step: 500, E: 0.082, Total_steps: 86363
00:38:14,183  627, step: 500, E: 0.092, Total_steps: 86863
00:38:39,359  628, step: 500, E: 0.084, Total_steps: 87363
00:39:06,4  629, step: 500, E: 0.104, Total_steps: 87863
00:40:38,450  630, step: 500, E: 0.11, Total_steps: 88363
00:41:04,954  631, step: 500, E: 0.092, Total_steps: 88863
00:41:31,546  632, step: 500, E: 0.104, Total_steps: 89363
00:41:58,101  633, step: 500, E: 0.114, Total_steps: 89863
00:42:23,984  634, step: 500, E: 0.128, Total_steps: 90363
00:42:49,281  635, step: 500, E: 0.126, Total_steps: 90863
00:43:14,712  636, step: 500, E: 0.126, Total_steps: 91363
00:43:40,153  637, step: 500, E: 0.13, Total_steps: 91863
00:44:04,969  638, step: 500, E: 0.126, Total_steps: 92363
00:44:29,550  639, step: 500, E: 0.124, Total_steps: 92863
00:45:51,362  640, step: 500, E: 0.132, Total_steps: 93363
00:46:14,419  641, step: 500, E: 0.11, Total_steps: 93863
00:46:38,67  642, step: 500, E: 0.128, Total_steps: 94363
00:47:01,280  643, step: 500, E: 0.136, Total_steps: 94863
00:47:25,443  644, step: 500, E: 0.152, Total_steps: 95363
00:47:51,289  645, step: 500, E: 0.182, Total_steps: 95863
00:48:14,677  646, step: 500, E: 0.168, Total_steps: 96363
00:48:38,517  647, step: 500, E: 0.202, Total_steps: 96863
00:49:01,760  648, step: 500, E: 0.19, Total_steps: 97363
00:49:24,966  649, step: 500, E: 0.192, Total_steps: 97863
00:50:47,609  650, step: 500, E: 0.186, Total_steps: 98363
00:51:10,326  651, step: 500, E: 0.182, Total_steps: 98863
00:51:33,426  652, step: 500, E: 0.186, Total_steps: 99363
00:51:58,222  653, step: 500, E: 0.168, Total_steps: 99863
00:52:21,542  654, step: 500, E: 0.188, Total_steps: 100363
00:52:44,89  655, step: 500, E: 0.19, Total_steps: 100863
00:53:07,606  656, step: 500, E: 0.194, Total_steps: 101363
00:53:30,617  657, step: 500, E: 0.186, Total_steps: 101863
00:53:54,162  658, step: 500, E: 0.182, Total_steps: 102363
00:54:20,196  659, step: 500, E: 0.19, Total_steps: 102863
00:55:42,495  660, step: 500, E: 0.218, Total_steps: 103363
00:56:05,790  661, step: 500, E: 0.208, Total_steps: 103863
00:56:30,458  662, step: 500, E: 0.202, Total_steps: 104363
00:56:55,216  663, step: 500, E: 0.2, Total_steps: 104863
00:57:18,768  664, step: 500, E: 0.178, Total_steps: 105363
00:57:43,274  665, step: 500, E: 0.224, Total_steps: 105863
00:58:05,31  666, step: 500, E: 0.174, Total_steps: 106363
00:58:29,513  667, step: 500, E: 0.19, Total_steps: 106863
00:58:52,782  668, step: 500, E: 0.206, Total_steps: 107363
00:59:15,129  669, step: 500, E: 0.222, Total_steps: 107863
01:00:35,261  670, step: 500, E: 0.208, Total_steps: 108363
01:00:59,915  671, step: 500, E: 0.17, Total_steps: 108863
01:01:22,219  672, step: 500, E: 0.216, Total_steps: 109363
01:01:44,326  673, step: 500, E: 0.188, Total_steps: 109863
01:02:06,475  674, step: 500, E: 0.188, Total_steps: 110363
01:02:29,154  675, step: 500, E: 0.198, Total_steps: 110863
01:02:53,688  676, step: 500, E: 0.188, Total_steps: 111363
01:03:16,630  677, step: 500, E: 0.184, Total_steps: 111863
01:03:38,826  678, step: 500, E: 0.212, Total_steps: 112363
01:04:03,14  679, step: 500, E: 0.216, Total_steps: 112863
01:05:24,176  680, step: 500, E: 0.218, Total_steps: 113363
01:05:46,829  681, step: 500, E: 0.212, Total_steps: 113863
01:06:10,976  682, step: 500, E: 0.24, Total_steps: 114363
01:06:33,377  683, step: 500, E: 0.16, Total_steps: 114863
01:06:56,563  684, step: 500, E: 0.146, Total_steps: 115363
01:07:11,920  685, step: 313, E: 0.1853035143769968, Total_steps: 115676
01:07:15,125  686, step: 62, E: 0.20967741935483872, Total_steps: 115738
01:07:18,534  687, step: 77, E: 0.2987012987012987, Total_steps: 115815
01:07:21,119  688, step: 51, E: 0.35294117647058826, Total_steps: 115866
01:07:24,673  689, step: 88, E: 0.25, Total_steps: 115954
01:07:50,21  690, step: 12, E: 0.16666666666666666, Total_steps: 115966
01:07:56,633  691, step: 136, E: 0.34558823529411764, Total_steps: 116102
01:08:03,865  692, step: 157, E: 0.2611464968152866, Total_steps: 116259
01:08:17,267  693, step: 306, E: 0.3202614379084967, Total_steps: 116565
01:08:27,794  694, step: 224, E: 0.2544642857142857, Total_steps: 116789
01:08:37,872  695, step: 235, E: 0.2680851063829787, Total_steps: 117024
01:08:46,184  696, step: 193, E: 0.24870466321243523, Total_steps: 117217
01:08:46,580  697, step: 11, E: 0.2727272727272727, Total_steps: 117228
01:08:47,226  698, step: 14, E: 0.2857142857142857, Total_steps: 117242
01:08:53,739  699, step: 149, E: 0.24161073825503357, Total_steps: 117391
01:09:35,776  700, step: 186, E: 0.24731182795698925, Total_steps: 117577
01:09:43,218  701, step: 172, E: 0.2558139534883721, Total_steps: 117749
01:09:55,116  702, step: 252, E: 0.2857142857142857, Total_steps: 118001
01:10:10,501  703, step: 338, E: 0.3136094674556213, Total_steps: 118339
01:10:18,369  704, step: 176, E: 0.2897727272727273, Total_steps: 118515
01:10:28,596  705, step: 224, E: 0.26785714285714285, Total_steps: 118739
01:10:41,217  706, step: 249, E: 0.23293172690763053, Total_steps: 118988
01:10:56,86  707, step: 288, E: 0.2465277777777778, Total_steps: 119276
01:11:10,756  708, step: 290, E: 0.27586206896551724, Total_steps: 119566
01:11:31,680  709, step: 418, E: 0.18899521531100477, Total_steps: 119984
01:12:58,255  710, step: 393, E: 0.183206106870229, Total_steps: 120377
01:13:24,334  711, step: 500, E: 0.172, Total_steps: 120877
01:13:48,476  712, step: 481, E: 0.1787941787941788, Total_steps: 121358
01:14:14,661  713, step: 500, E: 0.1, Total_steps: 121858
01:14:38,522  714, step: 500, E: 0.154, Total_steps: 122358
01:15:01,196  715, step: 500, E: 0.104, Total_steps: 122858
01:15:23,184  716, step: 500, E: 0.14, Total_steps: 123358
01:15:44,859  717, step: 500, E: 0.182, Total_steps: 123858
01:16:10,206  718, step: 500, E: 0.108, Total_steps: 124358
01:16:33,295  719, step: 500, E: 0.122, Total_steps: 124858
01:17:53,287  720, step: 500, E: 0.118, Total_steps: 125358
01:18:16,249  721, step: 500, E: 0.104, Total_steps: 125858
01:18:41,113  722, step: 500, E: 0.102, Total_steps: 126358
01:19:04,708  723, step: 500, E: 0.16, Total_steps: 126858
01:19:26,515  724, step: 500, E: 0.196, Total_steps: 127358
01:19:48,222  725, step: 500, E: 0.108, Total_steps: 127858
01:20:08,380  726, step: 453, E: 0.17439293598233996, Total_steps: 128311
01:20:30,269  727, step: 476, E: 0.17436974789915966, Total_steps: 128787
01:20:54,400  728, step: 500, E: 0.148, Total_steps: 129287
01:21:16,832  729, step: 500, E: 0.15, Total_steps: 129787
01:22:33,588  730, step: 488, E: 0.14959016393442623, Total_steps: 130275
01:22:53,836  731, step: 407, E: 0.12039312039312039, Total_steps: 130682
01:23:10,42  732, step: 360, E: 0.13333333333333333, Total_steps: 131042
01:23:28,639  733, step: 394, E: 0.1218274111675127, Total_steps: 131436
01:23:45,585  734, step: 376, E: 0.11170212765957446, Total_steps: 131812
01:24:03,499  735, step: 382, E: 0.11518324607329843, Total_steps: 132194
01:24:19,297  736, step: 334, E: 0.1317365269461078, Total_steps: 132528
01:24:34,150  737, step: 331, E: 0.12386706948640483, Total_steps: 132859
01:24:51,919  738, step: 373, E: 0.09919571045576407, Total_steps: 133232
01:25:11,231  739, step: 365, E: 0.14794520547945206, Total_steps: 133597
01:26:17,409  740, step: 382, E: 0.12303664921465969, Total_steps: 133979
01:26:30,920  741, step: 315, E: 0.1365079365079365, Total_steps: 134294
01:26:45,704  742, step: 349, E: 0.12034383954154727, Total_steps: 134643
01:27:00,925  743, step: 335, E: 0.14029850746268657, Total_steps: 134978
01:27:16,421  744, step: 308, E: 0.11688311688311688, Total_steps: 135286
01:27:34,489  745, step: 366, E: 0.11475409836065574, Total_steps: 135652
01:27:48,881  746, step: 346, E: 0.13583815028901733, Total_steps: 135998
01:28:03,477  747, step: 311, E: 0.15755627009646303, Total_steps: 136309
01:28:18,287  748, step: 317, E: 0.12933753943217666, Total_steps: 136626
01:28:30,997  749, step: 278, E: 0.1510791366906475, Total_steps: 136904
01:29:19,657  750, step: 295, E: 0.11864406779661017, Total_steps: 137199
01:29:35,637  751, step: 267, E: 0.0898876404494382, Total_steps: 137466
01:29:48,392  752, step: 271, E: 0.12546125461254612, Total_steps: 137737
01:30:03,39  753, step: 316, E: 0.11075949367088607, Total_steps: 138053
01:30:16,518  754, step: 309, E: 0.13592233009708737, Total_steps: 138362
01:30:30,553  755, step: 307, E: 0.13680781758957655, Total_steps: 138669
01:30:43,387  756, step: 284, E: 0.09154929577464789, Total_steps: 138953
01:30:57,14  757, step: 276, E: 0.12681159420289856, Total_steps: 139229
01:31:08,861  758, step: 237, E: 0.11392405063291139, Total_steps: 139466
01:31:20,743  759, step: 256, E: 0.12890625, Total_steps: 139722
01:32:04,250  760, step: 245, E: 0.1469387755102041, Total_steps: 139967
01:32:15,150  761, step: 242, E: 0.15702479338842976, Total_steps: 140209
01:32:26,438  762, step: 228, E: 0.14912280701754385, Total_steps: 140437
01:32:37,377  763, step: 240, E: 0.12083333333333333, Total_steps: 140677
01:32:48,409  764, step: 247, E: 0.12955465587044535, Total_steps: 140924
01:32:58,930  765, step: 223, E: 0.14349775784753363, Total_steps: 141147
01:33:09,880  766, step: 247, E: 0.10526315789473684, Total_steps: 141394
01:33:20,491  767, step: 236, E: 0.13559322033898305, Total_steps: 141630
01:33:31,500  768, step: 239, E: 0.1589958158995816, Total_steps: 141869
01:33:42,651  769, step: 249, E: 0.14859437751004015, Total_steps: 142118
01:34:28,739  770, step: 265, E: 0.1169811320754717, Total_steps: 142383
01:34:41,172  771, step: 267, E: 0.11235955056179775, Total_steps: 142650
01:34:54,901  772, step: 276, E: 0.11956521739130435, Total_steps: 142926
01:35:05,573  773, step: 230, E: 0.13478260869565217, Total_steps: 143156
01:35:17,521  774, step: 259, E: 0.12355212355212356, Total_steps: 143415
01:35:29,45  775, step: 244, E: 0.13114754098360656, Total_steps: 143659
01:35:40,153  776, step: 252, E: 0.14285714285714285, Total_steps: 143911
01:35:52,928  777, step: 285, E: 0.11929824561403508, Total_steps: 144196
01:36:06,316  778, step: 266, E: 0.12406015037593984, Total_steps: 144462
01:36:18,909  779, step: 258, E: 0.16279069767441862, Total_steps: 144720
01:37:07,886  780, step: 288, E: 0.08680555555555555, Total_steps: 145008
01:37:22,1  781, step: 285, E: 0.12982456140350876, Total_steps: 145293
01:37:37,231  782, step: 286, E: 0.13286713286713286, Total_steps: 145579
01:37:51,168  783, step: 286, E: 0.11188811188811189, Total_steps: 145865
01:38:06,476  784, step: 320, E: 0.13125, Total_steps: 146185
01:38:24,286  785, step: 332, E: 0.12650602409638553, Total_steps: 146517
01:38:40,333  786, step: 334, E: 0.11976047904191617, Total_steps: 146851
01:38:54,324  787, step: 301, E: 0.132890365448505, Total_steps: 147152
01:39:09,844  788, step: 331, E: 0.13293051359516617, Total_steps: 147483
01:39:24,770  789, step: 323, E: 0.13312693498452013, Total_steps: 147806
01:40:24,774  790, step: 355, E: 0.1267605633802817, Total_steps: 148161
01:40:43,155  791, step: 352, E: 0.13352272727272727, Total_steps: 148513
01:40:59,652  792, step: 362, E: 0.12154696132596685, Total_steps: 148875
01:41:18,256  793, step: 383, E: 0.13054830287206268, Total_steps: 149258
01:41:36,790  794, step: 401, E: 0.1396508728179551, Total_steps: 149659
01:41:56,243  795, step: 411, E: 0.12165450121654502, Total_steps: 150070
